"","pitcher","predicted_BF"
"377","f0db9beb2663252618d3de83802ba0916fd10345",148.605514526367
"378","3878f9fde721057d67ea77e33b2ddf1048c63a37",146.357116699219
"379","b0c4d5421b4dffd087bf973d27eb7458a90b40be",248.842529296875
"380","9c64aa2f9bdc8a444259c5cd80efaaa327070c1e",127.925354003906
"381","159571b5ad5a2db21a7b7002665046923b3b6e82",267.789489746094
"382","b2cf06bd2f7adb8ce79bf51948c2c890be9e349f",135.30973815918
"383","25b8003df2b0100006c7aea0b8729e07bb9d5a5d",172.766662597656
"384","ac4e189eb2de21f080213b5553f642a46f8a92a4",84.449089050293
"385","a077dc4be2425cfd6d0e83f560c4c71de4544c6c",148.060684204102
"386","2e5bb21caecc3ffa164afea25298d3ea1c44c347",177.951324462891
"387","5de34e93cd7ee054fff98867ac72615a4f83d564",138.871490478516
"388","eb4b63a3ca0b803a2d6d392476960e3e55031de4",147.125839233398
"389","37081ad2fd7d7c7728ee4fa0ca279161dbb7d9d7",165.191223144531
"390","0dc1d0b79956f3ad4cb3e30433d4a41f0fba2368",203.786346435547
"391","dbec40c73b2ab9555d7c2166920b92ffc21baa5a",151.697143554688
"392","cf28eefee29e95adc5607c10aee2a11900cc80ad",151.865829467773
"393","c6de4f795dd771d1c44b9f258bd93fd9d277007b",210.674758911133
"394","01b9d70c4ec72b8a0f733bdf6bc47df596617dfd",156.117172241211
"395","76c1b0b1cebc635fdf70c2e304187061e6393114",165.133270263672
"396","85892930a37ad79b3935abb05a5b008d0d2c9442",323.935729980469
"397","395c6eaaa416e00733a3f7d1136810095409b2eb",178.065048217773
"398","ceb4badc662bc3e27366fb9421912e2c20a1887a",220.556457519531
"399","a3be350a00d09dd1e888270c99f348fbfa8d9fcc",243.941253662109
"400","3970d8b854a033109601fc179283d41f55961c2e",132.470840454102
"401","1d76dbe6de87ff39a60a699f6c0523e8b3234f26",206.158569335938
"402","6f93501da24ce3490fdfc0274c23dcd1e981931d",138.871704101562
"403","d50277d1d42b13622de20f0b0ad645e3581fb382",191.163284301758
"404","1ad15b9a0cc6db1ffccf708ff0dd5f64df43b825",135.995758056641
"405","f191a50c001c115aab10e7990f715eb2dda9ea8b",275.160247802734
"406","342c6b9ab95d3ad707ced4a5a2af2293d98422e0",140.482467651367
"407","ebe735616b1781f94137c67c7d304d4d46b3bf23",226.409423828125
"408","e26d45301db142fa6d638d8107b4eb80f9cd9fb5",203.57600402832
"409","2f66aa2df3bb3f2142419b813e1a63055b25bbd3",235.345764160156
"410","cdc7a2f3748c426497eacd275420532895b601a8",141.023010253906
"411","63052b59c22ff4589f975df84665dab7fe136ef2",79.7089080810547
"412","094118648e37affcef64cce8a305a82d1f51fcd2",178.683364868164
"413","3880ad1f91813730a05cdc603459efacd5010a24",143.23908996582
"414","4ce452e4b620013937f4413db65bb8c6437ed9a0",94.5383987426758
"415","24267dad266a032536486b2b6995824c979bfb51",137.09211730957
"416","28d785b51aca593d63f830f13cce15694dccc1fa",140.7587890625
"417","c37ab1ab3c46e09c04d254ae19538906e4961c14",309.098388671875
"418","9972967ba4d26cf7280f1b79aaae47d80db9aa82",156.397644042969
"419","932fb2795268aa7e90ad05c149845626b1bd33e8",108.104766845703
"420","72785dd5a3182782bf0c02ef69bb5b776fa438b9",391.365509033203
"421","a9c11b84af53de19baf262b41382cc42f069b076",227.975006103516
"422","3002eb160df9a08babd8dd46fa357c0e06f814a2",214.456161499023
"423","d84dfc1a33954285d578b48ac753fd3eb70dc3f9",249.900390625
"424","62eb5667ed84a45a7f88df769656fa1fd20f3910",125.884246826172
"425","295438c3880763b2ebcec286e61b77d9d9261dd5",122.319526672363
"426","68b4b7211f012921be293ec10a5b2e400babf9f9",362.17724609375
"427","e5ecc53c67a6119e2f40a7d01fa715dbbffdf1a3",156.234405517578
"428","b0c7da3365fbf57247eb535595037615a73dbd98",124.150108337402
"429","a53d8bd55581f6e8a1f9eba3dd242df50dc4f9b4",138.192443847656
"430","da0c85d0cfd3acfbf5482a8e35782f7bee283f40",382.814575195312
"431","f6aa4ab730d02f7295d3c4182ad191b5f92da4c1",219.642593383789
"432","49962185882bce299886d6159ff73659f103b2b7",220.408401489258
"433","993487b7e6d00467a5ede03140d3e3945bd4184f",340.223724365234
"434","a8a63f0cf7287b7c95fde6c235ba835a94ae4f42",233.430114746094
"435","d9b6cf8788d13cd8238f4ab94b07fbd08b177231",222.026748657227
"436","e5cfadde577a818d031b0b8cc1ea654e64d31a4a",197.358016967773
"437","d3b15a1c81571f92d435fbf420a2fb56dd60f549",110.406845092773
"438","22b369938f5234b6b5e821501aefe3e53de07b81",265.911437988281
"439","90bd1e5444d1e2935ce2431e3ba6f2f7347c5f64",205.680053710938
"440","3fa66770a132012eab0c2f84ca86abbf722b2521",197.01872253418
"441","9bb39c86000b71e3e0614e7bfd3f74806968c3ac",156.729614257812
"442","dea574fc9c495459f425c25b4589b7c3f9853b8f",98.5646896362305
"443","a09a8f90196e47a60ee185a500eda371f8549b2e",193.94645690918
"444","07e7637d5219c7a770dd4f23767f72309605ebcc",94.6512832641602
"445","4bdcef90285a73fbbd653e3571838cbaf1926aaf",285.964141845703
"446","735b8c55f9216d55cdbeb35b0a0bf3102ac62583",179.920013427734
"447","da2331420ceeaeed96ab885543ca5a4c6cb97958",214.795013427734
"448","c7cf6ba58c6e1a6c0594c39eaad6608c41f02cf2",209.348297119141
"449","1eaf53ecde913f50c781de846d6777a1880f74d0",146.345886230469
"450","c6b23c492113559403b5c72b57560361548a9714",302.69384765625
"451","2ecf8aae84fb79978e4390f618bb5ce3f1d2217c",116.285308837891
"452","7341bc2aa0d98cca2767d29ceda17e496ac483ae",225.184326171875
"453","35240b17b7471a740d303cfb02577babccffc8e7",289.802276611328
"454","f675b57f29ae4fbd1bb925856f608dc46c4ffca7",220.275527954102
"455","9c826a976313aa9c8545b056d08ddf8d8c8304b1",124.430282592773
"456","d302140d59a9420fd399c51d19d2a8e9de5e0aa8",171.349411010742
"457","12dd288e43abf7690d8993f47d2bed8a024c8fef",139.772247314453
"458","cb8431b527d113c771bb114629f75afcd3d075c0",227.827667236328
"459","de9b8ea5dea7ece62ee2ccf8e7b7a43cef8498a0",215.361480712891
"460","90f44637ec9f3cc6c1e0b5459faa809fc9bdafc2",196.107849121094
"461","ee5927049edebefed034b5678fbb60678d8ad93c",145.082946777344
"462","900b53b39ef087527d021088c8fa3e05025275ab",130.225982666016
"463","6adf369a930de51832dbe9a12721fbc748162d3a",218.851852416992
"464","200752ade9aeafc8196081e0cd27228be4df21fc",143.090454101562
"465","065c8393bb07c30f187a0e9e7eb4f8e8976f61ce",135.192153930664
"466","218a22db54e7c29631bd7bbb8179c292e08d073e",124.240104675293
"467","fb2cec580dde95c6319bae4ee36b1a87467ada8f",200.10139465332
"468","e10334c65100ae2aeceef3bc862f00dd6b5ac8bf",135.091873168945
"469","90c2f6e1a2df1796abe8d2ff25e1e6004425c853",320.507446289062
"470","172d3d7aaddec54f454d934151380634c1d654fb",144.979583740234
"471","1bc64519078a3434601881336c2c21fbad974c1d",168.034469604492
"472","801ef592ea9231ade7696696f56071b0900affd9",185.711563110352
"473","e7b8de9174d5cf5d700783514cad512469c212d3",201.963226318359
"474","e454b2ae6c5ebd0104d475bbed201ab719e519cc",226.756072998047
"475","66f52416a372e06cd2f186a118cbcb8c0def899f",171.326095581055
"476","9c5e4e78867c6fbd4ee1db13e133f2be2841c385",160.188140869141
"477","c33f8c516f30cfd1a8e6888835b365a1cbb31023",164.63362121582
"478","3f2fd1f456f8f24d1afe5692d39ebabb1fbaa0b0",158.27912902832
"479","d5a0ea56e1b97dc5309dca082b5ef032dc58bedb",171.36750793457
"480","a3319fb6f26cd7f073d9dd2ee61fe7c463696a5e",211.853332519531
"481","790e6263b188f5e3be4b2dc28ad39c35033178ca",212.125610351562
"482","5ec20ff56fabc78e965e0c9aa13eb40a7494a86b",144.737762451172
"483","44252a2cea921ad8a5c77366b3f681a57c258a4a",144.994918823242
"484","71b754da9092ac96360ee1993ec27366bd039785",135.325088500977
"485","75bc9261c4f3f8230b578a90092f0204fed4caa3",100.118911743164
"486","3393e95db74ffee588b4461617fe3c57477cbe79",147.861099243164
"487","b4746581a84b0340ebf9779e23296949514bffe4",237.156494140625
"488","0822fb665725ce3640235cf83a94edb556948e8c",167.151779174805
"489","b553939e707f56f44da6fc6bfc9c8723666f50bf",158.364517211914
"490","112e9c31b28d12e1a7d852612ee49697bac8d49c",183.363128662109
"491","3d10a2ab9f65bbcd33e8fa4b29ee8e20cd3dc6d2",182.719879150391
"492","a07585c2ffc2876b362fd721db31f16a965cf5dc",113.566635131836
"493","12028005df07089e40044426d9183bdc4e87f5f7",140.724700927734
"494","37fdd1d6ca7e624d26b401cae064fcba21a8d80d",127.813850402832
"495","e9c4609ba199db1543d4f04d801f6f79eaa999d5",175.728179931641
"496","8b4addc444e000905ea38365938fa1f8453a4585",105.895896911621
"497","36e1a52f5c160d45c342f6d586a5f9e72901db76",278.597045898438
"498","2ec07fb059e7ea1c4383c012e2eb2aa3043bdd9c",163.761627197266
"499","ad817e65651a1cf3e391a37a2fe0e1d1927a4e9a",115.268074035645
"500","1a95b47efce4ba20485a5a9244ca1fb6716378c0",182.173629760742
"501","21987e464792266c79337d09279c93213ea499ab",150.981018066406
"502","32fb3c8f380d71349126186716c3fe8367a20cce",75.0621871948242
"503","785dba303bf069fa9a9e193799280dbb9a9d4580",161.799011230469
"504","c11bd26b9ee10f412dd5e37627e36619a3d8ac3f",144.489883422852
"505","5cf3c4deae2d997263abe44f58c1828845fb504d",117.645469665527
"506","819c659ae2937c0ae169d91ed3d4b742a747d8de",208.606140136719
"507","02f6027c5ee1a7694e5786b8a241cd162aeaefb9",154.832443237305
"508","e57904c30bfe03048492a981b4f5b86199959460",105.156425476074
"509","9980d008747e1a1f0b63d4927c2e1590ce7a90bb",103.605895996094
"510","88cac49881160bf1b89344c7e45e44c9f8f88f6f",88.1383209228516
"511","9f0d133f5c3fe4b2ae333b8ec580143f92bd1ce3",89.2960052490234
"512","19048804f1bc12046bf0b1466ee08a425ec35d49",117.241416931152
"513","367508fc60faed765f5f0d219059f9171ef18067",133.034408569336
"514","2a7af9b23eef30a6e66449509270af0c27a6d22e",135.843048095703
"515","afea0d1ba3b66650bcae0088ab31436472c07a6a",144.473602294922
"516","317b8adeeb12274671964b67dd3bdaf398a776f7",175.20654296875
"517","1babe9b1e25a09ee72a0bdb0c329750abd43c950",151.494415283203
"518","f1fe98b20ed957bd31edb1c921d80962a5edd1b0",66.8976058959961
"519","9ece65ea906adac0b28480d54c8002d9c355f3ed",169.359237670898
"520","61b7002e5c8fd8c4c368c834db8ae4dd5c785ede",143.767135620117
"521","a3551f5683e9b45f415f5213c382fe055539621d",142.382720947266
"522","8b847c6cb9fc841f2314908c5661b0e0cce6a354",219.472991943359
"523","273daa96a89fc728c0e22f2528de781e70ddc898",115.708610534668
"524","779c993d02e9960f8603824954bcd880408ff55f",172.351776123047
"525","dccadfc94c7f794204ab2e615714265c4e33f704",205.690185546875
"526","83e0efaee0c0ad8ae021273fa2166dda87c250a5",128.915985107422
"527","4053bbbab048ebc89275501cf19493c8b2912ce6",112.56095123291
"528","e2a55ef37248ba3eb5a2a4840c7f946470987306",331.74609375
"529","d27d5888dd9e08426f09e300c54f6a8987e2764e",188.003601074219
"530","831f5978323fb00573d8cbd0f3e90dd10a59bab3",86.6665267944336
"531","9d718e4ac752b0c8256347ca5fb2311ca1b29697",300.218475341797
